trade_no,entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,result,risk_pts,critical,month
1193,2025-04-20 15:05:00,2025-04-20 15:50:00,SELL,84473.5,84573.5,84273.5,84273.5,200.0,TP,100.0,False,2025-04
1194,2025-04-20 17:45:00,2025-04-20 20:00:00,BUY,84467.0,84367.0,84667.0,84667.0,200.0,TP,100.0,False,2025-04
1195,2025-04-20 20:40:00,2025-04-20 20:45:00,BUY,85198.0,85098.0,85398.0,85098.0,-100.0,SL,100.0,False,2025-04
1196,2025-04-20 22:00:00,2025-04-20 22:20:00,SELL,84879.0,84979.0,84679.0,84679.0,200.0,TP,100.0,False,2025-04
1197,2025-04-21 04:20:00,2025-04-21 04:40:00,SELL,87115.5,87215.5,86915.5,87215.5,-100.0,SL,100.0,False,2025-04
1198,2025-04-21 07:45:00,2025-04-21 07:50:00,BUY,87559.5,87459.5,87759.5,87459.5,-100.0,SL,100.0,False,2025-04
1199,2025-04-21 09:00:00,2025-04-21 09:05:00,SELL,87509.0,87609.0,87309.0,87609.0,-100.0,SL,100.0,False,2025-04
1200,2025-04-21 11:05:00,2025-04-21 11:15:00,SELL,87211.5,87311.5,87011.5,87011.5,200.0,TP,100.0,False,2025-04
1201,2025-04-21 13:20:00,2025-04-21 13:30:00,BUY,87077.0,86977.0,87277.0,87277.0,200.0,TP,100.0,False,2025-04
1202,2025-04-21 15:15:00,2025-04-21 15:20:00,BUY,88238.5,88138.5,88438.5,88138.5,-100.0,SL,100.0,False,2025-04
1203,2025-04-21 18:15:00,2025-04-21 18:20:00,BUY,86996.0,86896.0,87196.0,86896.0,-100.0,SL,100.0,False,2025-04
1204,2025-04-21 19:05:00,2025-04-21 19:20:00,BUY,86996.5,86896.5,87196.5,87196.5,200.0,TP,100.0,False,2025-04
1205,2025-04-21 20:05:00,2025-04-21 20:55:00,SELL,87189.0,87289.0,86989.0,87289.0,-100.0,SL,100.0,False,2025-04
1206,2025-04-21 21:30:00,2025-04-21 21:40:00,SELL,87120.0,87220.0,86920.0,87220.0,-100.0,SL,100.0,False,2025-04
1207,2025-04-21 22:00:00,2025-04-21 22:15:00,SELL,87120.0,87220.0,86920.0,86920.0,200.0,TP,100.0,False,2025-04
1208,2025-04-22 00:30:00,2025-04-22 00:35:00,SELL,87436.5,87536.5,87236.5,87236.5,200.0,TP,100.0,False,2025-04
1209,2025-04-22 00:45:00,2025-04-22 00:50:00,SELL,87262.0,87362.0,87062.0,87362.0,-100.0,SL,100.0,False,2025-04
1210,2025-04-22 03:55:00,2025-04-22 04:00:00,SELL,88026.5,88126.5,87826.5,88126.5,-100.0,SL,100.0,False,2025-04
1211,2025-04-22 05:30:00,2025-04-22 06:10:00,BUY,88260.5,88160.5,88460.5,88160.5,-100.0,SL,100.0,False,2025-04
1212,2025-04-22 06:35:00,2025-04-22 06:50:00,SELL,87984.0,88084.0,87784.0,88084.0,-100.0,SL,100.0,False,2025-04
1213,2025-04-22 10:20:00,2025-04-22 10:25:00,SELL,88418.5,88518.5,88218.5,88218.5,200.0,TP,100.0,False,2025-04
1214,2025-04-22 11:40:00,2025-04-22 11:45:00,SELL,88478.0,88578.0,88278.0,88578.0,-100.0,SL,100.0,False,2025-04
1215,2025-04-22 12:40:00,2025-04-22 12:45:00,SELL,88556.0,88656.0,88356.0,88656.0,-100.0,SL,100.0,False,2025-04
1216,2025-04-22 16:00:00,2025-04-22 16:05:00,BUY,90926.0,90826.0,91126.0,90826.0,-100.0,SL,100.0,False,2025-04
1217,2025-04-22 17:00:00,2025-04-22 17:15:00,BUY,90797.0,90697.0,90997.0,90697.0,-100.0,SL,100.0,False,2025-04
1218,2025-04-22 17:25:00,2025-04-22 17:30:00,BUY,90811.5,90711.5,91011.5,91011.5,200.0,TP,100.0,False,2025-04
1219,2025-04-22 18:10:00,2025-04-22 18:15:00,SELL,91158.5,91258.5,90958.5,91258.5,-100.0,SL,100.0,False,2025-04
1220,2025-04-22 18:25:00,2025-04-22 18:35:00,SELL,91099.0,91199.0,90899.0,91199.0,-100.0,SL,100.0,False,2025-04
1221,2025-04-22 19:35:00,2025-04-22 19:40:00,SELL,91267.0,91367.0,91067.0,91067.0,200.0,TP,100.0,False,2025-04
1222,2025-04-22 21:05:00,2025-04-22 21:15:00,BUY,91158.5,91058.5,91358.5,91358.5,200.0,TP,100.0,False,2025-04
1223,2025-04-22 23:05:00,2025-04-22 23:15:00,BUY,93017.0,92917.0,93217.0,92917.0,-100.0,SL,100.0,False,2025-04
1224,2025-04-23 01:05:00,2025-04-23 01:10:00,BUY,93168.0,93068.0,93368.0,93368.0,200.0,TP,100.0,False,2025-04
1225,2025-04-23 06:05:00,2025-04-23 06:20:00,BUY,93563.5,93463.5,93763.5,93763.5,200.0,TP,100.0,False,2025-04
1226,2025-04-23 09:25:00,2025-04-23 09:55:00,SELL,94100.5,94200.5,93900.5,93900.5,200.0,TP,100.0,False,2025-04
1227,2025-04-23 11:20:00,2025-04-23 11:25:00,BUY,93720.5,93620.5,93920.5,93620.5,-100.0,SL,100.0,False,2025-04
1228,2025-04-23 12:05:00,2025-04-23 12:10:00,BUY,93576.0,93476.0,93776.0,93776.0,200.0,TP,100.0,False,2025-04
1229,2025-04-23 13:35:00,2025-04-23 13:40:00,SELL,93676.5,93776.5,93476.5,93776.5,-100.0,SL,100.0,True,2025-04
1230,2025-04-23 15:35:00,2025-04-23 15:40:00,BUY,92621.5,92521.5,92821.5,92521.5,-100.0,SL,100.0,False,2025-04
1231,2025-04-23 17:55:00,2025-04-23 18:10:00,BUY,93886.5,93786.5,94086.5,94086.5,200.0,TP,100.0,False,2025-04
1232,2025-04-23 19:40:00,2025-04-23 19:55:00,BUY,93349.0,93249.0,93549.0,93549.0,200.0,TP,100.0,False,2025-04
1233,2025-04-23 21:10:00,2025-04-23 21:25:00,BUY,93812.5,93712.5,94012.5,93712.5,-100.0,SL,100.0,False,2025-04
1234,2025-04-23 21:40:00,2025-04-23 21:55:00,SELL,93515.5,93615.5,93315.5,93315.5,200.0,TP,100.0,False,2025-04
1235,2025-04-23 23:00:00,2025-04-23 23:05:00,SELL,93665.0,93765.0,93465.0,93765.0,-100.0,SL,100.0,False,2025-04
1236,2025-04-24 00:00:00,2025-04-24 00:05:00,BUY,93722.0,93622.0,93922.0,93622.0,-100.0,SL,100.0,False,2025-04
1237,2025-04-24 01:35:00,2025-04-24 01:45:00,BUY,93398.5,93298.5,93598.5,93298.5,-100.0,SL,100.0,False,2025-04
1238,2025-04-24 11:25:00,2025-04-24 11:30:00,BUY,92386.5,92286.5,92586.5,92286.5,-100.0,SL,100.0,False,2025-04
1239,2025-04-24 12:15:00,2025-04-24 12:20:00,BUY,92631.0,92531.0,92831.0,92531.0,-100.0,SL,100.0,False,2025-04
1240,2025-04-24 13:40:00,2025-04-24 13:45:00,SELL,92549.0,92649.0,92349.0,92649.0,-100.0,SL,100.0,False,2025-04
1241,2025-04-24 19:10:00,2025-04-24 19:20:00,SELL,93205.5,93305.5,93005.5,93305.5,-100.0,SL,100.0,False,2025-04
1242,2025-04-24 20:00:00,2025-04-24 20:05:00,SELL,93436.5,93536.5,93236.5,93536.5,-100.0,SL,100.0,False,2025-04
1243,2025-04-24 20:45:00,2025-04-24 21:00:00,BUY,93411.0,93311.0,93611.0,93311.0,-100.0,SL,100.0,False,2025-04
1244,2025-04-24 22:40:00,2025-04-24 23:15:00,SELL,93406.5,93506.5,93206.5,93506.5,-100.0,SL,100.0,False,2025-04
1245,2025-04-25 01:15:00,2025-04-25 01:30:00,SELL,93753.0,93853.0,93553.0,93553.0,200.0,TP,100.0,False,2025-04
1246,2025-04-25 04:25:00,2025-04-25 04:55:00,SELL,93204.0,93304.0,93004.0,93004.0,200.0,TP,100.0,False,2025-04
1247,2025-04-25 06:10:00,2025-04-25 06:15:00,BUY,93361.0,93261.0,93561.0,93261.0,-100.0,SL,100.0,False,2025-04
1248,2025-04-25 09:30:00,2025-04-25 10:15:00,BUY,93694.5,93594.5,93894.5,93894.5,200.0,TP,100.0,False,2025-04
1249,2025-04-25 12:50:00,2025-04-25 12:55:00,SELL,94361.5,94461.5,94161.5,94461.5,-100.0,SL,100.0,False,2025-04
1250,2025-04-25 14:45:00,2025-04-25 14:50:00,BUY,95275.0,95175.0,95475.0,95475.0,200.0,TP,100.0,False,2025-04
1251,2025-04-25 17:00:00,2025-04-25 17:30:00,BUY,95309.0,95209.0,95509.0,95209.0,-100.0,SL,100.0,False,2025-04
1252,2025-04-25 19:00:00,2025-04-25 19:05:00,BUY,95166.0,95066.0,95366.0,95066.0,-100.0,SL,100.0,False,2025-04
1253,2025-04-25 19:50:00,2025-04-25 20:10:00,BUY,95140.0,95040.0,95340.0,95040.0,-100.0,SL,100.0,False,2025-04
1254,2025-04-25 23:05:00,2025-04-25 23:10:00,BUY,94901.5,94801.5,95101.5,94801.5,-100.0,SL,100.0,False,2025-04
1255,2025-04-26 00:00:00,2025-04-26 00:20:00,BUY,94701.0,94601.0,94901.0,94601.0,-100.0,SL,100.0,False,2025-04
1256,2025-04-26 00:45:00,2025-04-26 00:50:00,BUY,94686.5,94586.5,94886.5,94886.5,200.0,TP,100.0,False,2025-04
1257,2025-04-26 01:05:00,2025-04-26 01:15:00,BUY,94900.0,94800.0,95100.0,94800.0,-100.0,SL,100.0,False,2025-04
1258,2025-04-26 03:25:00,2025-04-26 04:35:00,SELL,94715.5,94815.5,94515.5,94515.5,200.0,TP,100.0,False,2025-04
1259,2025-04-26 05:35:00,2025-04-26 05:40:00,BUY,94650.0,94550.0,94850.0,94550.0,-100.0,SL,100.0,False,2025-04
1260,2025-04-26 06:10:00,2025-04-26 07:55:00,BUY,94632.5,94532.5,94832.5,94532.5,-100.0,SL,100.0,False,2025-04
1261,2025-04-26 08:25:00,2025-04-26 08:30:00,BUY,94632.5,94532.5,94832.5,94532.5,-100.0,SL,100.0,False,2025-04
1262,2025-04-26 11:20:00,2025-04-26 11:35:00,SELL,94097.0,94197.0,93897.0,94197.0,-100.0,SL,100.0,False,2025-04
1263,2025-04-26 12:45:00,2025-04-26 13:00:00,SELL,94133.5,94233.5,93933.5,94233.5,-100.0,SL,100.0,False,2025-04
1264,2025-04-26 14:00:00,2025-04-26 14:05:00,BUY,94161.0,94061.0,94361.0,94061.0,-100.0,SL,100.0,False,2025-04
1265,2025-04-26 15:50:00,2025-04-26 16:05:00,BUY,94339.0,94239.0,94539.0,94239.0,-100.0,SL,100.0,False,2025-04
1266,2025-04-26 16:35:00,2025-04-26 16:45:00,SELL,94188.0,94288.0,93988.0,94288.0,-100.0,SL,100.0,False,2025-04
1267,2025-04-26 17:15:00,2025-04-26 17:25:00,SELL,94196.0,94296.0,93996.0,94296.0,-100.0,SL,100.0,False,2025-04
1268,2025-04-26 18:05:00,2025-04-26 18:15:00,BUY,94303.5,94203.5,94503.5,94203.5,-100.0,SL,100.0,False,2025-04
1269,2025-04-26 18:45:00,2025-04-26 19:55:00,SELL,94189.5,94289.5,93989.5,94289.5,-100.0,SL,100.0,False,2025-04
1270,2025-04-27 00:10:00,2025-04-27 00:15:00,BUY,94730.5,94630.5,94930.5,94930.5,200.0,TP,100.0,False,2025-04
1271,2025-04-27 05:05:00,2025-04-27 05:10:00,BUY,94101.0,94001.0,94301.0,94001.0,-100.0,SL,100.0,False,2025-04
1272,2025-04-27 07:00:00,2025-04-27 07:05:00,BUY,94047.5,93947.5,94247.5,93947.5,-100.0,SL,100.0,False,2025-04
1273,2025-04-27 08:10:00,2025-04-27 10:25:00,BUY,94096.0,93996.0,94296.0,93996.0,-100.0,SL,100.0,False,2025-04
1274,2025-04-27 11:05:00,2025-04-27 12:25:00,SELL,93941.0,94041.0,93741.0,93741.0,200.0,TP,100.0,False,2025-04
1275,2025-04-27 16:15:00,2025-04-27 17:05:00,SELL,93814.0,93914.0,93614.0,93914.0,-100.0,SL,100.0,False,2025-04
1276,2025-04-27 20:00:00,2025-04-27 21:15:00,SELL,94319.0,94419.0,94119.0,94119.0,200.0,TP,100.0,False,2025-04
1277,2025-04-27 21:50:00,2025-04-27 22:00:00,SELL,94319.5,94419.5,94119.5,94119.5,200.0,TP,100.0,False,2025-04
1278,2025-04-27 23:00:00,2025-04-28 00:05:00,SELL,93781.5,93881.5,93581.5,93581.5,200.0,TP,100.0,False,2025-04
1279,2025-04-28 02:00:00,2025-04-28 02:05:00,BUY,93001.0,92901.0,93201.0,93201.0,200.0,TP,100.0,False,2025-04
1280,2025-04-28 06:00:00,2025-04-28 06:40:00,BUY,94301.0,94201.0,94501.0,94501.0,200.0,TP,100.0,False,2025-04
1281,2025-04-28 06:55:00,2025-04-28 07:40:00,BUY,94520.0,94420.0,94720.0,94720.0,200.0,TP,100.0,False,2025-04
1282,2025-04-28 08:05:00,2025-04-28 08:10:00,BUY,94759.5,94659.5,94959.5,94659.5,-100.0,SL,100.0,False,2025-04
1283,2025-04-28 10:30:00,2025-04-28 10:35:00,BUY,94764.0,94664.0,94964.0,94964.0,200.0,TP,100.0,False,2025-04
1284,2025-04-28 14:55:00,2025-04-28 15:00:00,SELL,94309.0,94409.0,94109.0,94409.0,-100.0,SL,100.0,False,2025-04
1285,2025-04-28 16:30:00,2025-04-28 16:40:00,BUY,93774.0,93674.0,93974.0,93974.0,200.0,TP,100.0,False,2025-04
1286,2025-04-28 17:10:00,2025-04-28 17:15:00,SELL,93592.5,93692.5,93392.5,93692.5,-100.0,SL,100.0,False,2025-04
1287,2025-04-28 18:10:00,2025-04-28 18:35:00,SELL,93830.0,93930.0,93630.0,93930.0,-100.0,SL,100.0,False,2025-04
1288,2025-04-28 18:45:00,2025-04-28 19:00:00,BUY,94064.0,93964.0,94264.0,94264.0,200.0,TP,100.0,False,2025-04
1289,2025-04-28 19:15:00,2025-04-28 19:20:00,BUY,94559.5,94459.5,94759.5,94759.5,200.0,TP,100.0,False,2025-04
1290,2025-04-28 19:30:00,2025-04-28 20:00:00,BUY,94686.0,94586.0,94886.0,94586.0,-100.0,SL,100.0,False,2025-04
1291,2025-04-28 21:10:00,2025-04-28 21:50:00,SELL,94325.0,94425.0,94125.0,94425.0,-100.0,SL,100.0,False,2025-04
1292,2025-04-28 23:45:00,2025-04-29 00:25:00,SELL,94933.0,95033.0,94733.0,95033.0,-100.0,SL,100.0,False,2025-04
1293,2025-04-29 00:40:00,2025-04-29 00:45:00,BUY,95141.0,95041.0,95341.0,95041.0,-100.0,SL,100.0,False,2025-04
1294,2025-04-29 01:15:00,2025-04-29 01:20:00,SELL,94884.5,94984.5,94684.5,94984.5,-100.0,SL,100.0,False,2025-04
1295,2025-04-29 02:45:00,2025-04-29 02:50:00,SELL,94656.0,94756.0,94456.0,94456.0,200.0,TP,100.0,False,2025-04
1296,2025-04-29 03:55:00,2025-04-29 04:10:00,SELL,94589.0,94689.0,94389.0,94689.0,-100.0,SL,100.0,False,2025-04
1297,2025-04-29 04:40:00,2025-04-29 04:45:00,SELL,94649.0,94749.0,94449.0,94449.0,200.0,TP,100.0,False,2025-04
1298,2025-04-29 07:15:00,2025-04-29 08:15:00,BUY,94768.5,94668.5,94968.5,94968.5,200.0,TP,100.0,False,2025-04
1299,2025-04-29 09:55:00,2025-04-29 10:20:00,BUY,94921.0,94821.0,95121.0,94821.0,-100.0,SL,100.0,False,2025-04
1300,2025-04-29 12:15:00,2025-04-29 12:35:00,SELL,94994.5,95094.5,94794.5,94794.5,200.0,TP,100.0,False,2025-04
1301,2025-04-29 14:05:00,2025-04-29 14:10:00,BUY,95017.0,94917.0,95217.0,94917.0,-100.0,SL,100.0,False,2025-04
1302,2025-04-29 17:00:00,2025-04-29 17:10:00,SELL,94857.5,94957.5,94657.5,94957.5,-100.0,SL,100.0,False,2025-04
1303,2025-04-29 18:05:00,2025-04-29 18:10:00,SELL,95026.5,95126.5,94826.5,95126.5,-100.0,SL,100.0,False,2025-04
1304,2025-04-29 23:45:00,2025-04-30 00:00:00,BUY,94214.5,94114.5,94414.5,94114.5,-100.0,SL,100.0,False,2025-04
1305,2025-04-30 01:45:00,2025-04-30 01:55:00,SELL,94308.0,94408.0,94108.0,94408.0,-100.0,SL,100.0,False,2025-04
1306,2025-04-30 02:10:00,2025-04-30 02:25:00,BUY,94563.5,94463.5,94763.5,94463.5,-100.0,SL,100.0,False,2025-04
1307,2025-04-30 05:45:00,2025-04-30 07:30:00,SELL,94852.5,94952.5,94652.5,94652.5,200.0,TP,100.0,False,2025-04
1308,2025-04-30 08:10:00,2025-04-30 08:25:00,BUY,94652.5,94552.5,94852.5,94552.5,-100.0,SL,100.0,False,2025-04
1309,2025-04-30 11:55:00,2025-04-30 12:00:00,BUY,95177.0,95077.0,95377.0,95077.0,-100.0,SL,100.0,False,2025-04
1310,2025-04-30 13:35:00,2025-04-30 13:40:00,SELL,94163.0,94263.0,93963.0,93963.0,200.0,TP,100.0,False,2025-04
1311,2025-04-30 15:30:00,2025-04-30 15:40:00,BUY,93995.0,93895.0,94195.0,93895.0,-100.0,SL,100.0,False,2025-04
1312,2025-04-30 21:40:00,2025-04-30 22:00:00,SELL,94434.5,94534.5,94234.5,94534.5,-100.0,SL,100.0,False,2025-04
1313,2025-04-30 23:45:00,2025-04-30 23:50:00,SELL,94108.0,94208.0,93908.0,94208.0,-100.0,SL,100.0,False,2025-04
1314,2025-05-01 00:10:00,2025-05-01 00:15:00,BUY,94270.0,94170.0,94470.0,94170.0,-100.0,SL,100.0,False,2025-05
1315,2025-05-01 03:05:00,2025-05-01 03:10:00,BUY,94918.0,94818.0,95118.0,94818.0,-100.0,SL,100.0,False,2025-05
1316,2025-05-01 04:15:00,2025-05-01 04:20:00,SELL,94692.5,94792.5,94492.5,94792.5,-100.0,SL,100.0,False,2025-05
1317,2025-05-01 07:25:00,2025-05-01 08:05:00,BUY,94978.5,94878.5,95178.5,94878.5,-100.0,SL,100.0,False,2025-05
1318,2025-05-01 12:30:00,2025-05-01 12:35:00,SELL,96065.5,96165.5,95865.5,96165.5,-100.0,SL,100.0,False,2025-05
1319,2025-05-01 13:35:00,2025-05-01 13:40:00,SELL,96219.5,96319.5,96019.5,96019.5,200.0,TP,100.0,False,2025-05
1320,2025-05-01 14:30:00,2025-05-01 14:35:00,SELL,96166.0,96266.0,95966.0,96266.0,-100.0,SL,100.0,False,2025-05
1321,2025-05-01 16:25:00,2025-05-01 16:50:00,BUY,97145.5,97045.5,97345.5,97045.5,-100.0,SL,100.0,False,2025-05
1322,2025-05-01 20:00:00,2025-05-01 20:05:00,SELL,96373.5,96473.5,96173.5,96473.5,-100.0,SL,100.0,False,2025-05
1323,2025-05-01 21:10:00,2025-05-01 21:20:00,BUY,96611.0,96511.0,96811.0,96511.0,-100.0,SL,100.0,False,2025-05
1324,2025-05-01 22:30:00,2025-05-01 23:05:00,SELL,96369.0,96469.0,96169.0,96169.0,200.0,TP,100.0,False,2025-05
1325,2025-05-01 23:35:00,2025-05-01 23:40:00,SELL,96136.0,96236.0,95936.0,96236.0,-100.0,SL,100.0,False,2025-05
1326,2025-05-02 01:15:00,2025-05-02 01:20:00,SELL,96899.0,96999.0,96699.0,96999.0,-100.0,SL,100.0,False,2025-05
1327,2025-05-02 03:35:00,2025-05-02 04:00:00,BUY,97140.5,97040.5,97340.5,97040.5,-100.0,SL,100.0,False,2025-05
1328,2025-05-02 05:15:00,2025-05-02 05:50:00,SELL,96812.0,96912.0,96612.0,96612.0,200.0,TP,100.0,False,2025-05
1329,2025-05-02 06:40:00,2025-05-02 07:00:00,SELL,96565.0,96665.0,96365.0,96665.0,-100.0,SL,100.0,False,2025-05
1330,2025-05-02 08:10:00,2025-05-02 08:40:00,BUY,96479.5,96379.5,96679.5,96679.5,200.0,TP,100.0,False,2025-05
1331,2025-05-02 09:05:00,2025-05-02 09:20:00,BUY,96700.5,96600.5,96900.5,96600.5,-100.0,SL,100.0,False,2025-05
1332,2025-05-02 10:05:00,2025-05-02 11:00:00,BUY,96701.0,96601.0,96901.0,96901.0,200.0,TP,100.0,False,2025-05
1333,2025-05-02 11:25:00,2025-05-02 12:30:00,SELL,96886.0,96986.0,96686.0,96986.0,-100.0,SL,100.0,True,2025-05
1334,2025-05-02 13:05:00,2025-05-02 13:15:00,SELL,96904.5,97004.5,96704.5,96704.5,200.0,TP,100.0,False,2025-05
1335,2025-05-02 14:00:00,2025-05-02 14:05:00,BUY,96940.0,96840.0,97140.0,97140.0,200.0,TP,100.0,False,2025-05
1336,2025-05-02 14:15:00,2025-05-02 14:20:00,BUY,96948.0,96848.0,97148.0,96848.0,-100.0,SL,100.0,False,2025-05
1337,2025-05-02 17:30:00,2025-05-02 17:40:00,BUY,97336.5,97236.5,97536.5,97236.5,-100.0,SL,100.0,False,2025-05
1338,2025-05-02 18:35:00,2025-05-02 18:45:00,BUY,97496.5,97396.5,97696.5,97396.5,-100.0,SL,100.0,False,2025-05
1339,2025-05-02 19:30:00,2025-05-02 19:45:00,SELL,96951.5,97051.5,96751.5,96751.5,200.0,TP,100.0,False,2025-05
1340,2025-05-02 20:30:00,2025-05-02 21:20:00,BUY,97006.0,96906.0,97206.0,96906.0,-100.0,SL,100.0,False,2025-05
1341,2025-05-03 00:15:00,2025-05-03 01:10:00,SELL,96741.0,96841.0,96541.0,96541.0,200.0,TP,100.0,False,2025-05
1342,2025-05-03 05:15:00,2025-05-03 05:55:00,BUY,96481.5,96381.5,96681.5,96381.5,-100.0,SL,100.0,False,2025-05
1343,2025-05-03 06:50:00,2025-05-03 07:30:00,SELL,96149.0,96249.0,95949.0,96249.0,-100.0,SL,100.0,False,2025-05
1344,2025-05-03 08:00:00,2025-05-03 08:30:00,SELL,96229.5,96329.5,96029.5,96329.5,-100.0,SL,100.0,False,2025-05
1345,2025-05-03 11:40:00,2025-05-03 12:20:00,SELL,95868.5,95968.5,95668.5,95968.5,-100.0,SL,100.0,False,2025-05
1346,2025-05-03 15:00:00,2025-05-03 15:50:00,BUY,96379.5,96279.5,96579.5,96279.5,-100.0,SL,100.0,False,2025-05
1347,2025-05-03 16:10:00,2025-05-03 16:45:00,SELL,96256.0,96356.0,96056.0,96056.0,200.0,TP,100.0,False,2025-05
1348,2025-05-03 21:25:00,2025-05-03 21:40:00,BUY,96327.5,96227.5,96527.5,96227.5,-100.0,SL,100.0,False,2025-05
1349,2025-05-03 22:45:00,2025-05-03 23:25:00,SELL,96178.5,96278.5,95978.5,95978.5,200.0,TP,100.0,False,2025-05
1350,2025-05-04 01:40:00,2025-05-04 01:45:00,SELL,95751.0,95851.0,95551.0,95551.0,200.0,TP,100.0,False,2025-05
1351,2025-05-04 04:30:00,2025-05-04 05:05:00,SELL,95797.0,95897.0,95597.0,95897.0,-100.0,SL,100.0,False,2025-05
1352,2025-05-04 07:10:00,2025-05-04 07:25:00,BUY,95954.0,95854.0,96154.0,95854.0,-100.0,SL,100.0,False,2025-05
1353,2025-05-04 08:00:00,2025-05-04 08:15:00,BUY,95868.0,95768.0,96068.0,95768.0,-100.0,SL,100.0,False,2025-05
1354,2025-05-04 12:45:00,2025-05-04 13:10:00,BUY,95511.0,95411.0,95711.0,95411.0,-100.0,SL,100.0,False,2025-05
1355,2025-05-04 14:05:00,2025-05-04 14:55:00,BUY,95407.5,95307.5,95607.5,95607.5,200.0,TP,100.0,False,2025-05
1356,2025-05-04 16:20:00,2025-05-04 16:30:00,BUY,95485.5,95385.5,95685.5,95385.5,-100.0,SL,100.0,False,2025-05
1357,2025-05-04 17:00:00,2025-05-04 17:30:00,BUY,95347.0,95247.0,95547.0,95247.0,-100.0,SL,100.0,False,2025-05
1358,2025-05-04 20:00:00,2025-05-04 22:00:00,BUY,95590.0,95490.0,95790.0,95490.0,-100.0,SL,100.0,False,2025-05
1359,2025-05-04 22:30:00,2025-05-04 22:35:00,SELL,95037.0,95137.0,94837.0,94837.0,200.0,TP,100.0,False,2025-05
1360,2025-05-05 01:05:00,2025-05-05 01:25:00,SELL,94389.0,94489.0,94189.0,94189.0,200.0,TP,100.0,False,2025-05
1361,2025-05-05 02:10:00,2025-05-05 02:15:00,BUY,94000.0,93900.0,94200.0,94200.0,200.0,TP,100.0,False,2025-05
1362,2025-05-05 02:30:00,2025-05-05 02:55:00,BUY,94286.5,94186.5,94486.5,94186.5,-100.0,SL,100.0,False,2025-05
1363,2025-05-05 07:00:00,2025-05-05 07:05:00,BUY,94750.5,94650.5,94950.5,94650.5,-100.0,SL,100.0,False,2025-05
1364,2025-05-05 08:05:00,2025-05-05 10:00:00,SELL,94606.0,94706.0,94406.0,94406.0,200.0,TP,100.0,False,2025-05
1365,2025-05-05 10:30:00,2025-05-05 10:35:00,BUY,94404.0,94304.0,94604.0,94304.0,-100.0,SL,100.0,False,2025-05
1366,2025-05-05 11:20:00,2025-05-05 11:30:00,SELL,94103.5,94203.5,93903.5,93903.5,200.0,TP,100.0,False,2025-05
1367,2025-05-05 13:00:00,2025-05-05 13:05:00,BUY,94296.5,94196.5,94496.5,94196.5,-100.0,SL,100.0,False,2025-05
1368,2025-05-05 14:00:00,2025-05-05 14:05:00,BUY,94319.0,94219.0,94519.0,94219.0,-100.0,SL,100.0,False,2025-05
1369,2025-05-05 20:50:00,2025-05-05 21:00:00,BUY,94197.5,94097.5,94397.5,94397.5,200.0,TP,100.0,False,2025-05
1370,2025-05-05 23:40:00,2025-05-06 00:10:00,SELL,94798.5,94898.5,94598.5,94598.5,200.0,TP,100.0,False,2025-05
1371,2025-05-06 01:35:00,2025-05-06 01:50:00,SELL,94484.0,94584.0,94284.0,94284.0,200.0,TP,100.0,False,2025-05
1372,2025-05-06 04:20:00,2025-05-06 05:15:00,BUY,94473.0,94373.0,94673.0,94373.0,-100.0,SL,100.0,False,2025-05
1373,2025-05-06 06:35:00,2025-05-06 07:35:00,BUY,94441.0,94341.0,94641.0,94341.0,-100.0,SL,100.0,False,2025-05
1374,2025-05-06 09:05:00,2025-05-06 10:40:00,SELL,94227.5,94327.5,94027.5,94027.5,200.0,TP,100.0,False,2025-05
1375,2025-05-06 11:30:00,2025-05-06 11:35:00,SELL,93823.0,93923.0,93623.0,93923.0,-100.0,SL,100.0,False,2025-05
1376,2025-05-06 13:40:00,2025-05-06 13:45:00,BUY,93926.0,93826.0,94126.0,93826.0,-100.0,SL,100.0,False,2025-05
1377,2025-05-06 16:05:00,2025-05-06 16:10:00,SELL,94409.0,94509.0,94209.0,94509.0,-100.0,SL,100.0,False,2025-05
1378,2025-05-06 17:30:00,2025-05-06 17:40:00,BUY,94698.0,94598.0,94898.0,94598.0,-100.0,SL,100.0,False,2025-05
1379,2025-05-06 19:50:00,2025-05-06 20:25:00,SELL,94966.0,95066.0,94766.0,94766.0,200.0,TP,100.0,False,2025-05
1380,2025-05-07 00:55:00,2025-05-07 01:00:00,BUY,97411.0,97311.0,97611.0,97611.0,200.0,TP,100.0,False,2025-05
1381,2025-05-07 04:00:00,2025-05-07 04:30:00,BUY,96558.0,96458.0,96758.0,96458.0,-100.0,SL,100.0,False,2025-05
1382,2025-05-07 05:30:00,2025-05-07 05:35:00,BUY,96468.0,96368.0,96668.0,96368.0,-100.0,SL,100.0,False,2025-05
1383,2025-05-07 10:40:00,2025-05-07 12:35:00,BUY,96971.0,96871.0,97171.0,96871.0,-100.0,SL,100.0,False,2025-05
1384,2025-05-07 13:05:00,2025-05-07 13:30:00,SELL,96791.5,96891.5,96591.5,96891.5,-100.0,SL,100.0,False,2025-05
1385,2025-05-07 14:50:00,2025-05-07 15:10:00,SELL,96858.5,96958.5,96658.5,96958.5,-100.0,SL,100.0,False,2025-05
1386,2025-05-07 19:40:00,2025-05-07 19:45:00,BUY,96386.0,96286.0,96586.0,96286.0,-100.0,SL,100.0,False,2025-05
